driver_id,experience_years,rating,distance,price,urgency,assigned
3,5,4.2,626,1607.44,2,0
4,12,4.9,626,1607.44,2,0
5,8,4.6,626,1607.44,2,0
1,10,4.8,2152,5363.97,3,1
2,7,4.5,2152,5363.97,3,0
3,5,4.2,2152,5363.97,3,0
4,12,4.9,2152,5363.97,3,1
5,8,4.6,2152,5363.97,3,0
1,10,4.8,773,2431.39,3,1
2,7,4.5,773,2431.39,3,0
3,5,4.2,773,2431.39,3,0
4,12,4.9,773,2431.39,3,1
5,8,4.6,773,2431.39,3,0
1,10,4.8,1412,2913.5,1,0
2,7,4.5,1412,2913.5,1,0
3,5,4.2,1412,2913.5,1,0
4,12,4.9,1412,2913.5,1,0
5,8,4.6,1412,2913.5,1,0
1,10,4.8,145,474.52,1,0
2,7,4.5,145,474.52,1,0
3,5,4.2,145,474.52,1,0
4,12,4.9,145,474.52,1,0
5,8,4.6,145,474.52,1,0
1,10,4.8,2420,7901.9,1,0
2,7,4.5,2420,7901.9,1,0
3,5,4.2,2420,7901.9,1,0
4,12,4.9,2420,7901.9,1,1
5,8,4.6,2420,7901.9,1,0
1,10,4.8,1819,4860.99,2,0
2,7,4.5,1819,4860.99,2,0
3,5,4.2,1819,4860.99,2,0
4,12,4.9,1819,4860.99,2,0
5,8,4.6,1819,4860.99,2,0
1,10,4.8,1204,2993.34,3,1
2,7,4.5,1204,2993.34,3,0
3,5,4.2,1204,2993.34,3,0
4,12,4.9,1204,2993.34,3,1
5,8,4.6,1204,2993.34,3,1
1,10,4.8,1118,1754.25,3,1
2,7,4.5,1118,1754.25,3,0
3,5,4.2,1118,1754.25,3,0
4,12,4.9,1118,1754.25,3,1
5,8,4.6,1118,1754.25,3,0
1,10,4.8,2231,5931.62,2,0
2,7,4.5,2231,5931.62,2,0
3,5,4.2,2231,5931.62,2,0
4,12,4.9,2231,5931.62,2,0
5,8,4.6,2231,5931.62,2,0
1,10,4.8,173,545.74,3,1
2,7,4.5,173,545.74,3,0
3,5,4.2,173,545.74,3,0
4,12,4.9,173,545.74,3,1
5,8,4.6,173,545.74,3,0
1,10,4.8,368,843.68,2,0
2,7,4.5,368,843.68,2,0
3,5,4.2,368,843.68,2,0
4,12,4.9,368,843.68,2,0
5,8,4.6,368,843.68,2,0
1,10,4.8,1068,1933.98,2,0
2,7,4.5,1068,1933.98,2,0
3,5,4.2,1068,1933.98,2,0
4,12,4.9,1068,1933.98,2,0
5,8,4.6,1068,1933.98,2,0
1,10,4.8,1889,3859.78,2,0
2,7,4.5,1889,3859.78,2,0
3,5,4.2,1889,3859.78,2,0
4,12,4.9,1889,3859.78,2,0
5,8,4.6,1889,3859.78,2,0
1,10,4.8,1384,2488.02,3,1
2,7,4.5,1384,2488.02,3,0
3,5,4.2,1384,2488.02,3,0
4,12,4.9,1384,2488.02,3,1
5,8,4.6,1384,2488.02,3,0
1,10,4.8,230,431.26,2,0
2,7,4.5,230,431.26,2,0
3,5,4.2,230,431.26,2,0
4,12,4.9,230,431.26,2,0
5,8,4.6,230,431.26,2,1
1,10,4.8,1561,3316.91,1,0
2,7,4.5,1561,3316.91,1,0
3,5,4.2,1561,3316.91,1,0
4,12,4.9,1561,3316.91,1,1
5,8,4.6,1561,3316.91,1,0
1,10,4.8,105,225.27,3,1
2,7,4.5,105,225.27,3,0
3,5,4.2,105,225.27,3,0
4,12,4.9,105,225.27,3,1
5,8,4.6,105,225.27,3,0
1,10,4.8,1567,4205.29,3,1
2,7,4.5,1567,4205.29,3,0
3,5,4.2,1567,4205.29,3,0
4,12,4.9,1567,4205.29,3,1
5,8,4.6,1567,4205.29,3,0
1,10,4.8,2361,7695.25,1,0
2,7,4.5,2361,7695.25,1,0
3,5,4.2,2361,7695.25,1,0
4,12,4.9,2361,7695.25,1,1
5,8,4.6,2361,7695.25,1,0
1,10,4.8,2087,4051.53,3,1
2,7,4.5,2087,4051.53,3,0
3,5,4.2,2087,4051.53,3,0
4,12,4.9,2087,4051.53,3,1
5,8,4.6,2087,4051.53,3,0
1,10,4.8,1801,3355.69,3,1
2,7,4.5,1801,3355.69,3,0
3,5,4.2,1801,3355.69,3,0
4,12,4.9,1801,3355.69,3,1
5,8,4.6,1801,3355.69,3,0
1,10,4.8,600,1730.1,1,0
2,7,4.5,600,1730.1,1,0
3,5,4.2,600,1730.1,1,0
4,12,4.9,600,1730.1,1,0
5,8,4.6,600,1730.1,1,0
1,10,4.8,305,1026.77,2,1
2,7,4.5,305,1026.77,2,0
3,5,4.2,305,1026.77,2,0
4,12,4.9,305,1026.77,2,0
5,8,4.6,305,1026.77,2,0
1,10,4.8,1966,3559.13,3,1
2,7,4.5,1966,3559.13,3,0
3,5,4.2,1966,3559.13,3,0
4,12,4.9,1966,3559.13,3,1
5,8,4.6,1966,3559.13,3,0
1,10,4.8,2025,6002.38,1,0
2,7,4.5,2025,6002.38,1,0
3,5,4.2,2025,6002.38,1,0
4,12,4.9,2025,6002.38,1,0
5,8,4.6,2025,6002.38,1,0
1,10,4.8,1030,3428.81,1,0
2,7,4.5,1030,3428.81,1,0
3,5,4.2,1030,3428.81,1,0
4,12,4.9,1030,3428.81,1,0
5,8,4.6,1030,3428.81,1,0
1,10,4.8,1206,1815.23,2,0
2,7,4.5,1206,1815.23,2,0
3,5,4.2,1206,1815.23,2,0
4,12,4.9,1206,1815.23,2,0
5,8,4.6,1206,1815.23,2,0
1,10,4.8,1537,2769.59,1,0
2,7,4.5,1537,2769.59,1,0
3,5,4.2,1537,2769.59,1,0
4,12,4.9,1537,2769.59,1,0
5,8,4.6,1537,2769.59,1,0
1,10,4.8,2241,5088.7,3,1
2,7,4.5,2241,5088.7,3,0
3,5,4.2,2241,5088.7,3,0
4,12,4.9,2241,5088.7,3,1
5,8,4.6,2241,5088.7,3,0
1,10,4.8,1697,3315.73,3,1
2,7,4.5,1697,3315.73,3,0
3,5,4.2,1697,3315.73,3,0
4,12,4.9,1697,3315.73,3,1
5,8,4.6,1697,3315.73,3,0
1,10,4.8,1159,2839.16,2,0
2,7,4.5,1159,2839.16,2,0
3,5,4.2,1159,2839.16,2,0
4,12,4.9,1159,2839.16,2,0
5,8,4.6,1159,2839.16,2,1
1,10,4.8,2273,6657.92,2,0
2,7,4.5,2273,6657.92,2,0
3,5,4.2,2273,6657.92,2,0
4,12,4.9,2273,6657.92,2,0
5,8,4.6,2273,6657.92,2,0
1,10,4.8,2392,4190.81,3,1
2,7,4.5,2392,4190.81,3,0
3,5,4.2,2392,4190.81,3,0
4,12,4.9,2392,4190.81,3,1
5,8,4.6,2392,4190.81,3,0
1,10,4.8,673,1239.58,3,1
2,7,4.5,673,1239.58,3,0
3,5,4.2,673,1239.58,3,0
4,12,4.9,673,1239.58,3,1
5,8,4.6,673,1239.58,3,0
1,10,4.8,1767,4159.05,2,0
2,7,4.5,1767,4159.05,2,0
3,5,4.2,1767,4159.05,2,0
4,12,4.9,1767,4159.05,2,0
5,8,4.6,1767,4159.05,2,0
1,10,4.8,747,1457.02,1,0
2,7,4.5,747,1457.02,1,0
3,5,4.2,747,1457.02,1,0
4,12,4.9,747,1457.02,1,1
5,8,4.6,747,1457.02,1,0
1,10,4.8,2023,7049.78,1,0
2,7,4.5,2023,7049.78,1,0
3,5,4.2,2023,7049.78,1,0
4,12,4.9,2023,7049.78,1,0
5,8,4.6,2023,7049.78,1,0
1,10,4.8,1815,3006.52,1,0
2,7,4.5,1815,3006.52,1,0
3,5,4.2,1815,3006.52,1,0
4,12,4.9,1815,3006.52,1,0
5,8,4.6,1815,3006.52,1,1
1,10,4.8,454,730.7,1,1
2,7,4.5,454,730.7,1,0
3,5,4.2,454,730.7,1,0
4,12,4.9,454,730.7,1,0
5,8,4.6,454,730.7,1,0
1,10,4.8,844,2714.53,1,0
2,7,4.5,844,2714.53,1,0
3,5,4.2,844,2714.53,1,0
4,12,4.9,844,2714.53,1,0
5,8,4.6,844,2714.53,1,1
1,10,4.8,1992,3567.12,3,1
2,7,4.5,1992,3567.12,3,0
3,5,4.2,1992,3567.12,3,0
4,12,4.9,1992,3567.12,3,1
5,8,4.6,1992,3567.12,3,0
1,10,4.8,2380,7710.78,2,0
2,7,4.5,2380,7710.78,2,0
3,5,4.2,2380,7710.78,2,0
4,12,4.9,2380,7710.78,2,0
5,8,4.6,2380,7710.78,2,0
1,10,4.8,252,601.71,1,0
2,7,4.5,252,601.71,1,0
3,5,4.2,252,601.71,1,0
4,12,4.9,252,601.71,1,0
5,8,4.6,252,601.71,1,1
1,10,4.8,1103,3552.51,1,0
2,7,4.5,1103,3552.51,1,0
3,5,4.2,1103,3552.51,1,0
4,12,4.9,1103,3552.51,1,0
5,8,4.6,1103,3552.51,1,0
1,10,4.8,1331,4156.47,3,1
2,7,4.5,1331,4156.47,3,0
3,5,4.2,1331,4156.47,3,0
4,12,4.9,1331,4156.47,3,1
5,8,4.6,1331,4156.47,3,0
1,10,4.8,1792,2784.23,3,1
2,7,4.5,1792,2784.23,3,0
3,5,4.2,1792,2784.23,3,0
4,12,4.9,1792,2784.23,3,1
5,8,4.6,1792,2784.23,3,0
1,10,4.8,479,1228.24,3,1
2,7,4.5,479,1228.24,3,0
3,5,4.2,479,1228.24,3,0
4,12,4.9,479,1228.24,3,1
5,8,4.6,479,1228.24,3,1
1,10,4.8,314,896.57,3,1
2,7,4.5,314,896.57,3,0
3,5,4.2,314,896.57,3,0
4,12,4.9,314,896.57,3,1
5,8,4.6,314,896.57,3,0
1,10,4.8,1195,2471.37,3,1
2,7,4.5,1195,2471.37,3,0
3,5,4.2,1195,2471.37,3,0
4,12,4.9,1195,2471.37,3,1
5,8,4.6,1195,2471.37,3,0
1,10,4.8,215,462.89,2,1
2,7,4.5,215,462.89,2,0
3,5,4.2,215,462.89,2,0
4,12,4.9,215,462.89,2,0
5,8,4.6,215,462.89,2,0
1,10,4.8,1239,2040.1,2,0
2,7,4.5,1239,2040.1,2,0
3,5,4.2,1239,2040.1,2,0
4,12,4.9,1239,2040.1,2,0
5,8,4.6,1239,2040.1,2,1
1,10,4.8,1951,3226.39,3,1
2,7,4.5,1951,3226.39,3,0
3,5,4.2,1951,3226.39,3,0
4,12,4.9,1951,3226.39,3,1
5,8,4.6,1951,3226.39,3,1
1,10,4.8,811,2536.37,3,1
2,7,4.5,811,2536.37,3,0
3,5,4.2,811,2536.37,3,0
4,12,4.9,811,2536.37,3,1
5,8,4.6,811,2536.37,3,0
1,10,4.8,725,1136.16,3,1
2,7,4.5,725,1136.16,3,0
3,5,4.2,725,1136.16,3,0
4,12,4.9,725,1136.16,3,1
5,8,4.6,725,1136.16,3,0
1,10,4.8,2415,6548.04,2,0
2,7,4.5,2415,6548.04,2,0
3,5,4.2,2415,6548.04,2,0
4,12,4.9,2415,6548.04,2,0
5,8,4.6,2415,6548.04,2,0
1,10,4.8,2275,6657.09,1,0
2,7,4.5,2275,6657.09,1,0
3,5,4.2,2275,6657.09,1,0
4,12,4.9,2275,6657.09,1,1
5,8,4.6,2275,6657.09,1,0
1,10,4.8,868,1531.27,2,0
2,7,4.5,868,1531.27,2,0
3,5,4.2,868,1531.27,2,0
4,12,4.9,868,1531.27,2,0
5,8,4.6,868,1531.27,2,1
1,10,4.8,287,897.29,3,1
2,7,4.5,287,897.29,3,0
3,5,4.2,287,897.29,3,0
4,12,4.9,287,897.29,3,1
5,8,4.6,287,897.29,3,0
1,10,4.8,1417,2152.88,1,0
2,7,4.5,1417,2152.88,1,0
3,5,4.2,1417,2152.88,1,0
4,12,4.9,1417,2152.88,1,0
5,8,4.6,1417,2152.88,1,1
1,10,4.8,1972,3803.44,1,0
2,7,4.5,1972,3803.44,1,0
3,5,4.2,1972,3803.44,1,0
4,12,4.9,1972,3803.44,1,0
5,8,4.6,1972,3803.44,1,0
1,10,4.8,2463,4512.5,1,0
2,7,4.5,2463,4512.5,1,0
3,5,4.2,2463,4512.5,1,0
4,12,4.9,2463,4512.5,1,0
5,8,4.6,2463,4512.5,1,0
1,10,4.8,1038,1602.88,3,1
2,7,4.5,1038,1602.88,3,0
3,5,4.2,1038,1602.88,3,0
4,12,4.9,1038,1602.88,3,1
5,8,4.6,1038,1602.88,3,0
1,10,4.8,179,512.08,3,1
2,7,4.5,179,512.08,3,0
3,5,4.2,179,512.08,3,0
4,12,4.9,179,512.08,3,1
5,8,4.6,179,512.08,3,0
1,10,4.8,1544,2447.04,1,1
2,7,4.5,1544,2447.04,1,0
3,5,4.2,1544,2447.04,1,0
4,12,4.9,1544,2447.04,1,0
5,8,4.6,1544,2447.04,1,0
1,10,4.8,2043,4434.41,3,1
2,7,4.5,2043,4434.41,3,0
3,5,4.2,2043,4434.41,3,0
4,12,4.9,2043,4434.41,3,1
5,8,4.6,2043,4434.41,3,1
1,10,4.8,129,424.96,3,1
2,7,4.5,129,424.96,3,0
3,5,4.2,129,424.96,3,0
4,12,4.9,129,424.96,3,1
5,8,4.6,129,424.96,3,0
1,10,4.8,465,1196.1,2,0
2,7,4.5,465,1196.1,2,0
3,5,4.2,465,1196.1,2,0
4,12,4.9,465,1196.1,2,1
5,8,4.6,465,1196.1,2,0
1,10,4.8,391,1153.11,1,0
2,7,4.5,391,1153.11,1,0
3,5,4.2,391,1153.11,1,0
4,12,4.9,391,1153.11,1,1
5,8,4.6,391,1153.11,1,0
1,10,4.8,721,2241.87,3,1
2,7,4.5,721,2241.87,3,0
3,5,4.2,721,2241.87,3,0
4,12,4.9,721,2241.87,3,1
5,8,4.6,721,2241.87,3,1
1,10,4.8,1476,4202.2,1,0
2,7,4.5,1476,4202.2,1,0
3,5,4.2,1476,4202.2,1,0
4,12,4.9,1476,4202.2,1,0
5,8,4.6,1476,4202.2,1,0
1,10,4.8,1444,4411.7,3,1
2,7,4.5,1444,4411.7,3,0
3,5,4.2,1444,4411.7,3,0
4,12,4.9,1444,4411.7,3,1
5,8,4.6,1444,4411.7,3,0
1,10,4.8,2497,4929.49,2,0
2,7,4.5,2497,4929.49,2,0
3,5,4.2,2497,4929.49,2,0
4,12,4.9,2497,4929.49,2,1
5,8,4.6,2497,4929.49,2,0
1,10,4.8,1209,3577.68,3,1
2,7,4.5,1209,3577.68,3,0
3,5,4.2,1209,3577.68,3,0
4,12,4.9,1209,3577.68,3,1
5,8,4.6,1209,3577.68,3,0
1,10,4.8,739,2116.87,1,0
2,7,4.5,739,2116.87,1,0
3,5,4.2,739,2116.87,1,0
4,12,4.9,739,2116.87,1,1
5,8,4.6,739,2116.87,1,0
1,10,4.8,352,663.89,2,1
2,7,4.5,352,663.89,2,0
3,5,4.2,352,663.89,2,0
4,12,4.9,352,663.89,2,0
5,8,4.6,352,663.89,2,0
1,10,4.8,1510,4233.19,2,0
2,7,4.5,1510,4233.19,2,0
3,5,4.2,1510,4233.19,2,0
4,12,4.9,1510,4233.19,2,0
5,8,4.6,1510,4233.19,2,0
1,10,4.8,2268,5105.3,2,0
2,7,4.5,2268,5105.3,2,0
3,5,4.2,2268,5105.3,2,0
4,12,4.9,2268,5105.3,2,0
5,8,4.6,2268,5105.3,2,0
1,10,4.8,715,2075.75,2,1
2,7,4.5,715,2075.75,2,0
3,5,4.2,715,2075.75,2,0
4,12,4.9,715,2075.75,2,0
5,8,4.6,715,2075.75,2,0
1,10,4.8,1461,4073.58,2,0
2,7,4.5,1461,4073.58,2,0
3,5,4.2,1461,4073.58,2,0
4,12,4.9,1461,4073.58,2,0
5,8,4.6,1461,4073.58,2,0
1,10,4.8,467,1271.4,1,0
2,7,4.5,467,1271.4,1,0
3,5,4.2,467,1271.4,1,0
4,12,4.9,467,1271.4,1,0
5,8,4.6,467,1271.4,1,1
1,10,4.8,799,2251.69,2,0
2,7,4.5,799,2251.69,2,0
3,5,4.2,799,2251.69,2,0
4,12,4.9,799,2251.69,2,0
5,8,4.6,799,2251.69,2,1
1,10,4.8,1594,2488.21,3,1
2,7,4.5,1594,2488.21,3,0
3,5,4.2,1594,2488.21,3,0
4,12,4.9,1594,2488.21,3,1
5,8,4.6,1594,2488.21,3,0
1,10,4.8,486,1563.0,3,1
2,7,4.5,486,1563.0,3,0
3,5,4.2,486,1563.0,3,0
4,12,4.9,486,1563.0,3,1
5,8,4.6,486,1563.0,3,0
1,10,4.8,861,1645.52,1,0
2,7,4.5,861,1645.52,1,0
3,5,4.2,861,1645.52,1,0
4,12,4.9,861,1645.52,1,0
5,8,4.6,861,1645.52,1,0
1,10,4.8,1466,3562.65,1,0
2,7,4.5,1466,3562.65,1,0
3,5,4.2,1466,3562.65,1,0
4,12,4.9,1466,3562.65,1,0
5,8,4.6,1466,3562.65,1,0
1,10,4.8,615,1731.18,2,0
2,7,4.5,615,1731.18,2,0
3,5,4.2,615,1731.18,2,0
4,12,4.9,615,1731.18,2,0
5,8,4.6,615,1731.18,2,1
1,10,4.8,1504,3920.68,3,1
2,7,4.5,1504,3920.68,3,0
3,5,4.2,1504,3920.68,3,0
4,12,4.9,1504,3920.68,3,1
5,8,4.6,1504,3920.68,3,0
1,10,4.8,1824,5797.15,3,1
2,7,4.5,1824,5797.15,3,0
3,5,4.2,1824,5797.15,3,0
4,12,4.9,1824,5797.15,3,1
5,8,4.6,1824,5797.15,3,0
1,10,4.8,140,308.92,1,0
2,7,4.5,140,308.92,1,0
3,5,4.2,140,308.92,1,0
4,12,4.9,140,308.92,1,0
5,8,4.6,140,308.92,1,0
1,10,4.8,1236,3320.03,1,0
2,7,4.5,1236,3320.03,1,0
3,5,4.2,1236,3320.03,1,0
4,12,4.9,1236,3320.03,1,0
5,8,4.6,1236,3320.03,1,0
1,10,4.8,504,1340.98,3,1
2,7,4.5,504,1340.98,3,0
3,5,4.2,504,1340.98,3,0
4,12,4.9,504,1340.98,3,1
5,8,4.6,504,1340.98,3,1
1,10,4.8,2211,3540.35,1,0
2,7,4.5,2211,3540.35,1,0
3,5,4.2,2211,3540.35,1,0
4,12,4.9,2211,3540.35,1,0
5,8,4.6,2211,3540.35,1,0
1,10,4.8,2149,5886.06,3,1
2,7,4.5,2149,5886.06,3,0
3,5,4.2,2149,5886.06,3,0
4,12,4.9,2149,5886.06,3,1
5,8,4.6,2149,5886.06,3,0
1,10,4.8,424,663.55,3,1
2,7,4.5,424,663.55,3,0
3,5,4.2,424,663.55,3,0
4,12,4.9,424,663.55,3,1
5,8,4.6,424,663.55,3,0
1,10,4.8,588,1782.08,2,0
2,7,4.5,588,1782.08,2,0
3,5,4.2,588,1782.08,2,0
4,12,4.9,588,1782.08,2,1
5,8,4.6,588,1782.08,2,0
1,10,4.8,118,394.77,3,1
2,7,4.5,118,394.77,3,0
3,5,4.2,118,394.77,3,0
4,12,4.9,118,394.77,3,1
5,8,4.6,118,394.77,3,0
1,10,4.8,1832,4235.52,2,1
2,7,4.5,1832,4235.52,2,0
3,5,4.2,1832,4235.52,2,0
4,12,4.9,1832,4235.52,2,0
5,8,4.6,1832,4235.52,2,0
1,10,4.8,1903,5757.85,3,1
2,7,4.5,1903,5757.85,3,0
3,5,4.2,1903,5757.85,3,0
4,12,4.9,1903,5757.85,3,1
5,8,4.6,1903,5757.85,3,0
1,10,4.8,1668,4475.82,2,0
2,7,4.5,1668,4475.82,2,0
3,5,4.2,1668,4475.82,2,0
4,12,4.9,1668,4475.82,2,1
5,8,4.6,1668,4475.82,2,0
1,10,4.8,907,2301.75,2,0
2,7,4.5,907,2301.75,2,0
3,5,4.2,907,2301.75,2,0
4,12,4.9,907,2301.75,2,0
5,8,4.6,907,2301.75,2,1
1,10,4.8,956,3309.63,1,0
2,7,4.5,956,3309.63,1,0
3,5,4.2,956,3309.63,1,0
4,12,4.9,956,3309.63,1,0
5,8,4.6,956,3309.63,1,0
1,10,4.8,1467,2887.05,1,0
2,7,4.5,1467,2887.05,1,0
3,5,4.2,1467,2887.05,1,0
4,12,4.9,1467,2887.05,1,0
5,8,4.6,1467,2887.05,1,1
1,10,4.8,1857,6241.42,2,0
2,7,4.5,1857,6241.42,2,0
3,5,4.2,1857,6241.42,2,0
4,12,4.9,1857,6241.42,2,1
5,8,4.6,1857,6241.42,2,0
1,10,4.8,1657,3713.68,3,1
2,7,4.5,1657,3713.68,3,0
3,5,4.2,1657,3713.68,3,0
4,12,4.9,1657,3713.68,3,1
5,8,4.6,1657,3713.68,3,0
1,10,4.8,1574,3278.2,2,1
2,7,4.5,1574,3278.2,2,0
3,5,4.2,1574,3278.2,2,0
4,12,4.9,1574,3278.2,2,0
5,8,4.6,1574,3278.2,2,0
1,10,4.8,1475,3496.86,2,0
2,7,4.5,1475,3496.86,2,0
3,5,4.2,1475,3496.86,2,0
4,12,4.9,1475,3496.86,2,0
5,8,4.6,1475,3496.86,2,0
1,10,4.8,726,1304.91,2,0
2,7,4.5,726,1304.91,2,0
3,5,4.2,726,1304.91,2,0
4,12,4.9,726,1304.91,2,1
5,8,4.6,726,1304.91,2,0
1,10,4.8,1925,6351.97,1,1
2,7,4.5,1925,6351.97,1,0
3,5,4.2,1925,6351.97,1,0
4,12,4.9,1925,6351.97,1,0
5,8,4.6,1925,6351.97,1,0
1,10,4.8,772,1820.05,2,0
2,7,4.5,772,1820.05,2,0
3,5,4.2,772,1820.05,2,0
4,12,4.9,772,1820.05,2,0
5,8,4.6,772,1820.05,2,0
1,10,4.8,2161,5986.23,1,1
2,7,4.5,2161,5986.23,1,0
3,5,4.2,2161,5986.23,1,0
4,12,4.9,2161,5986.23,1,0
5,8,4.6,2161,5986.23,1,0
1,10,4.8,983,2470.65,2,0
2,7,4.5,983,2470.65,2,0
3,5,4.2,983,2470.65,2,0
4,12,4.9,983,2470.65,2,0
5,8,4.6,983,2470.65,2,0
1,10,4.8,2302,5026.22,1,0
2,7,4.5,2302,5026.22,1,0
3,5,4.2,2302,5026.22,1,0
4,12,4.9,2302,5026.22,1,1
5,8,4.6,2302,5026.22,1,0
1,10,4.8,117,393.26,3,1
2,7,4.5,117,393.26,3,0
3,5,4.2,117,393.26,3,0
4,12,4.9,117,393.26,3,1
5,8,4.6,117,393.26,3,0
1,10,4.8,670,1811.82,3,1
2,7,4.5,670,1811.82,3,0
3,5,4.2,670,1811.82,3,0
4,12,4.9,670,1811.82,3,1
5,8,4.6,670,1811.82,3,0
1,10,4.8,748,2292.56,3,1
2,7,4.5,748,2292.56,3,0
3,5,4.2,748,2292.56,3,0
4,12,4.9,748,2292.56,3,1
5,8,4.6,748,2292.56,3,0
1,10,4.8,607,2020.14,1,0
2,7,4.5,607,2020.14,1,0
3,5,4.2,607,2020.14,1,0
4,12,4.9,607,2020.14,1,0
5,8,4.6,607,2020.14,1,0
1,10,4.8,1996,5447.74,2,0
2,7,4.5,1996,5447.74,2,0
3,5,4.2,1996,5447.74,2,0
4,12,4.9,1996,5447.74,2,0
5,8,4.6,1996,5447.74,2,0
1,10,4.8,533,1455.99,2,0
2,7,4.5,533,1455.99,2,0
3,5,4.2,533,1455.99,2,0
4,12,4.9,533,1455.99,2,0
5,8,4.6,533,1455.99,2,1
1,10,4.8,1518,4573.3,1,0
2,7,4.5,1518,4573.3,1,0
3,5,4.2,1518,4573.3,1,0
4,12,4.9,1518,4573.3,1,0
5,8,4.6,1518,4573.3,1,0
1,10,4.8,720,1414.99,3,1
2,7,4.5,720,1414.99,3,0
3,5,4.2,720,1414.99,3,0
4,12,4.9,720,1414.99,3,1
5,8,4.6,720,1414.99,3,0
1,10,4.8,1382,3124.86,3,1
2,7,4.5,1382,3124.86,3,0
3,5,4.2,1382,3124.86,3,0
4,12,4.9,1382,3124.86,3,1
5,8,4.6,1382,3124.86,3,1
1,10,4.8,1388,3083.32,1,0
2,7,4.5,1388,3083.32,1,0
3,5,4.2,1388,3083.32,1,0
4,12,4.9,1388,3083.32,1,0
5,8,4.6,1388,3083.32,1,0
1,10,4.8,831,2482.22,2,1
2,7,4.5,831,2482.22,2,0
3,5,4.2,831,2482.22,2,0
4,12,4.9,831,2482.22,2,0
5,8,4.6,831,2482.22,2,0
1,10,4.8,1980,6564.3,3,1
2,7,4.5,1980,6564.3,3,0
3,5,4.2,1980,6564.3,3,0
4,12,4.9,1980,6564.3,3,1
5,8,4.6,1980,6564.3,3,0
1,10,4.8,513,1160.96,3,1
2,7,4.5,513,1160.96,3,0
3,5,4.2,513,1160.96,3,0
4,12,4.9,513,1160.96,3,1
5,8,4.6,513,1160.96,3,0
1,10,4.8,2165,6269.98,3,1
2,7,4.5,2165,6269.98,3,0
3,5,4.2,2165,6269.98,3,0
4,12,4.9,2165,6269.98,3,1
5,8,4.6,2165,6269.98,3,0
1,10,4.8,1089,3783.61,1,1
2,7,4.5,1089,3783.61,1,0
3,5,4.2,1089,3783.61,1,0
4,12,4.9,1089,3783.61,1,0
5,8,4.6,1089,3783.61,1,0
1,10,4.8,815,2144.44,3,1
2,7,4.5,815,2144.44,3,0
3,5,4.2,815,2144.44,3,0
4,12,4.9,815,2144.44,3,1
5,8,4.6,815,2144.44,3,0
1,10,4.8,353,743.07,3,1
2,7,4.5,353,743.07,3,0
3,5,4.2,353,743.07,3,0
4,12,4.9,353,743.07,3,1
5,8,4.6,353,743.07,3,0
1,10,4.8,2169,5517.74,2,0
2,7,4.5,2169,5517.74,2,0
3,5,4.2,2169,5517.74,2,0
4,12,4.9,2169,5517.74,2,1
5,8,4.6,2169,5517.74,2,0
1,10,4.8,447,1351.75,2,0
2,7,4.5,447,1351.75,2,0
3,5,4.2,447,1351.75,2,0
4,12,4.9,447,1351.75,2,0
5,8,4.6,447,1351.75,2,0
1,10,4.8,230,499.86,2,0
2,7,4.5,230,499.86,2,0
3,5,4.2,230,499.86,2,0
4,12,4.9,230,499.86,2,0
5,8,4.6,230,499.86,2,0
1,10,4.8,118,410.06,1,1
2,7,4.5,118,410.06,1,0
3,5,4.2,118,410.06,1,0
4,12,4.9,118,410.06,1,0
5,8,4.6,118,410.06,1,0
1,10,4.8,1497,2808.07,3,1
2,7,4.5,1497,2808.07,3,0
3,5,4.2,1497,2808.07,3,0
4,12,4.9,1497,2808.07,3,1
5,8,4.6,1497,2808.07,3,0
1,10,4.8,2054,3321.52,1,0
2,7,4.5,2054,3321.52,1,0
3,5,4.2,2054,3321.52,1,0
4,12,4.9,2054,3321.52,1,0
5,8,4.6,2054,3321.52,1,0
1,10,4.8,1143,3065.84,1,0
2,7,4.5,1143,3065.84,1,0
3,5,4.2,1143,3065.84,1,0
4,12,4.9,1143,3065.84,1,0
5,8,4.6,1143,3065.84,1,0
1,10,4.8,1199,2994.77,3,1
2,7,4.5,1199,2994.77,3,0
3,5,4.2,1199,2994.77,3,0
4,12,4.9,1199,2994.77,3,1
5,8,4.6,1199,2994.77,3,1
1,10,4.8,1239,3243.46,2,0
2,7,4.5,1239,3243.46,2,0
3,5,4.2,1239,3243.46,2,0
4,12,4.9,1239,3243.46,2,0
5,8,4.6,1239,3243.46,2,1
1,10,4.8,580,1540.25,1,0
2,7,4.5,580,1540.25,1,0
3,5,4.2,580,1540.25,1,0
4,12,4.9,580,1540.25,1,0
5,8,4.6,580,1540.25,1,0
1,10,4.8,2015,3084.53,2,0
2,7,4.5,2015,3084.53,2,0
3,5,4.2,2015,3084.53,2,0
4,12,4.9,2015,3084.53,2,1
5,8,4.6,2015,3084.53,2,0
1,10,4.8,1365,4085.12,3,1
2,7,4.5,1365,4085.12,3,0
3,5,4.2,1365,4085.12,3,0
4,12,4.9,1365,4085.12,3,1
5,8,4.6,1365,4085.12,3,0
1,10,4.8,317,602.24,3,1
2,7,4.5,317,602.24,3,0
3,5,4.2,317,602.24,3,0
4,12,4.9,317,602.24,3,1
5,8,4.6,317,602.24,3,0
1,10,4.8,1379,2112.2,2,0
2,7,4.5,1379,2112.2,2,0
3,5,4.2,1379,2112.2,2,0
4,12,4.9,1379,2112.2,2,1
5,8,4.6,1379,2112.2,2,0
